entropy,true_label,prediction
0.32780593633651733,0.0,1
1.091439962387085,0.0,0
0.24636638164520264,0.0,1
0.7638760209083557,0.0,1
0.45684900879859924,0.0,1
1.1942838430404663,0.0,0
0.7906859517097473,0.0,1
0.6372036933898926,0.0,1
0.9107144474983215,0.0,0
0.09523193538188934,0.0,1
0.8969813585281372,0.0,0
0.291534960269928,0.0,1
0.47237762808799744,0.0,1
0.36666566133499146,0.0,1
0.5981744527816772,0.0,1
0.1970941722393036,0.0,1
0.2850155234336853,0.0,1
1.4654022455215454,0.0,0
1.0295742750167847,0.0,0
0.2318200320005417,0.0,1
0.5216603875160217,0.0,1
1.2508944272994995,0.0,0
0.19700321555137634,0.0,1
0.47891631722450256,0.0,1
0.8924533128738403,0.0,0
1.15451180934906,0.0,0
0.7579652070999146,0.0,1
0.9174765348434448,0.0,0
0.04096812754869461,0.0,1
0.5488783717155457,0.0,1
0.6752873659133911,0.0,1
0.2726718485355377,0.0,1
0.0575094148516655,0.0,1
0.8619972467422485,0.0,1
0.5783814191818237,0.0,1
0.19455960392951965,0.0,1
0.24968568980693817,0.0,1
0.2807193398475647,0.0,1
0.6842126250267029,0.0,1
0.3501929044723511,0.0,1
0.5055763721466064,0.0,1
1.2679837942123413,0.0,0
0.6626724004745483,0.0,1
0.7370980978012085,0.0,1
0.5689411759376526,0.0,1
0.17597836256027222,0.0,1
0.3674739897251129,0.0,1
0.14019736647605896,0.0,1
0.1276942789554596,0.0,1
0.5554072260856628,0.0,1
0.4972364008426666,0.0,1
0.7395995855331421,0.0,1
1.0403194427490234,0.0,0
1.5329349040985107,0.0,0
0.30000847578048706,0.0,1
0.9534822702407837,0.0,0
0.08472168445587158,0.0,1
0.33807653188705444,0.0,1
1.0362355709075928,0.0,0
0.29092973470687866,0.0,1
0.30606168508529663,0.0,1
0.2746591567993164,0.0,1
0.66856849193573,0.0,1
1.0297294855117798,0.0,0
0.3059055209159851,0.0,1
0.6027382612228394,0.0,1
0.11808298528194427,0.0,1
0.42397770285606384,0.0,1
0.34772923588752747,0.0,1
0.35433754324913025,0.0,1
1.0723553895950317,0.0,0
0.18700584769248962,0.0,1
0.5552308559417725,0.0,1
1.0900261402130127,0.0,0
0.9160344004631042,0.0,0
0.058141209185123444,0.0,1
0.19639773666858673,0.0,1
0.8561123609542847,0.0,1
0.45309895277023315,0.0,1
0.41871100664138794,0.0,1
1.0625791549682617,0.0,0
0.03341738134622574,0.0,1
0.8373227119445801,0.0,1
0.27826160192489624,0.0,1
0.22907738387584686,0.0,1
0.377740740776062,0.0,1
0.8032823801040649,0.0,1
0.5851423144340515,0.0,1
0.18364502489566803,0.0,1
0.2502925992012024,0.0,1
0.34319713711738586,0.0,1
1.3911783695220947,0.0,0
0.22594206035137177,0.0,1
0.20275136828422546,0.0,1
0.49488797783851624,0.0,1
1.0008084774017334,0.0,0
0.6878913044929504,0.0,1
0.31567683815956116,0.0,1
0.6558213233947754,0.0,1
0.4764445722103119,0.0,1
0.28690826892852783,0.0,1
0.22859127819538116,0.0,1
0.8683714866638184,0.0,1
0.18645769357681274,0.0,1
0.6312968134880066,0.0,1
0.3048520088195801,0.0,1
0.15549299120903015,0.0,1
0.7104383707046509,0.0,1
0.5975027680397034,0.0,1
0.2679535448551178,0.0,1
0.35081326961517334,0.0,1
0.18261463940143585,0.0,1
0.7107540965080261,0.0,1
0.6554890871047974,0.0,1
0.21243052184581757,0.0,1
0.38173264265060425,0.0,1
0.7579044103622437,0.0,1
0.7420628070831299,0.0,1
0.4006212651729584,0.0,1
1.4515482187271118,0.0,0
0.23994414508342743,0.0,1
0.04480557143688202,0.0,1
0.25102776288986206,0.0,1
0.2762613892555237,0.0,1
0.032354936003685,0.0,1
0.2629123032093048,0.0,1
1.5667171478271484,0.0,0
0.12114095687866211,0.0,1
0.5315530896186829,0.0,1
1.1854467391967773,0.0,0
0.03801458328962326,0.0,1
0.8410609364509583,0.0,1
0.5514498949050903,0.0,1
0.2797437012195587,0.0,1
0.2934158444404602,0.0,1
0.4747067093849182,0.0,1
0.3166329860687256,0.0,1
1.058598279953003,0.0,0
0.08629518747329712,0.0,1
0.2842283248901367,0.0,1
0.4950593411922455,0.0,1
0.9796208143234253,0.0,0
0.2559593915939331,0.0,1
0.25325849652290344,0.0,1
0.6987473368644714,0.0,1
0.21435530483722687,0.0,1
0.45246464014053345,0.0,1
0.4390779137611389,0.0,1
0.8848212361335754,0.0,0
0.9907013773918152,0.0,0
0.3809627294540405,0.0,1
0.09082731604576111,0.0,1
0.38357025384902954,0.0,1
0.3172188401222229,0.0,1
0.6293104887008667,0.0,1
0.16336606442928314,0.0,1
0.6771131157875061,0.0,1
0.17366951704025269,0.0,1
0.6470879316329956,0.0,1
0.8480531573295593,0.0,1
0.5231912136077881,0.0,1
0.22650928795337677,0.0,1
0.563133716583252,0.0,1
0.8520309329032898,0.0,1
0.12241572141647339,0.0,1
0.6191225647926331,0.0,1
0.30696946382522583,0.0,1
0.23884347081184387,0.0,1
1.2467628717422485,0.0,0
1.4113785028457642,0.0,0
0.08719269931316376,0.0,1
0.40284690260887146,0.0,1
0.16290822625160217,0.0,1
0.6248081922531128,0.0,1
0.4894760549068451,0.0,1
0.7550188302993774,0.0,1
1.5067065954208374,0.0,0
0.5771902799606323,0.0,1
0.6476840376853943,0.0,1
1.1172090768814087,0.0,0
1.478306770324707,0.0,0
1.0820410251617432,0.0,0
0.17592763900756836,0.0,1
0.9998725652694702,0.0,0
0.4909922480583191,0.0,1
0.08113991469144821,0.0,1
0.38839098811149597,0.0,1
0.9456227421760559,0.0,0
0.21336689591407776,0.0,1
0.11853709071874619,0.0,1
0.182647243142128,0.0,1
0.6903235912322998,0.0,1
1.049900770187378,0.0,0
0.10388269275426865,0.0,1
0.23620100319385529,0.0,1
0.23051214218139648,0.0,1
0.9923540353775024,0.0,0
0.42121872305870056,0.0,1
0.773474395275116,0.0,1
0.20423206686973572,0.0,1
0.8746692538261414,0.0,0
0.4773895740509033,0.0,1
0.16059735417366028,0.0,1
0.43634361028671265,0.0,1
0.09374728798866272,0.0,1
0.252265065908432,0.0,1
0.5858869552612305,0.0,1
0.2873888611793518,0.0,1
0.6943365931510925,0.0,1
0.668798565864563,0.0,1
0.03123421035706997,0.0,1
1.2103626728057861,0.0,0
0.13503055274486542,0.0,1
0.07155738770961761,0.0,1
0.15676020085811615,0.0,1
0.38910171389579773,0.0,1
0.4898032546043396,0.0,1
0.4525337219238281,0.0,1
0.78001469373703,0.0,1
0.09403570741415024,0.0,1
0.624825119972229,0.0,1
1.028725504875183,0.0,0
0.1439172774553299,0.0,1
0.15178652107715607,0.0,1
0.1612527221441269,0.0,1
0.25086677074432373,0.0,1
0.20535609126091003,0.0,1
0.49455857276916504,0.0,1
0.573762059211731,0.0,1
1.1785370111465454,0.0,0
0.3786970376968384,0.0,1
0.4815031886100769,0.0,1
1.42093825340271,0.0,0
1.0262937545776367,0.0,0
0.3243409991264343,0.0,1
0.22395217418670654,0.0,1
0.2766227126121521,0.0,1
0.30690431594848633,0.0,1
0.6918392181396484,0.0,1
0.8122488856315613,0.0,1
0.19390836358070374,0.0,1
0.2403544932603836,0.0,1
0.21016523241996765,0.0,1
1.1658397912979126,0.0,0
0.37912511825561523,0.0,1
0.2479056566953659,0.0,1
0.6144128441810608,0.0,1
0.8129712343215942,0.0,1
0.9232314825057983,0.0,0
0.26274317502975464,0.0,1
0.07142125070095062,0.0,1
0.3478861451148987,0.0,1
0.2501094341278076,0.0,1
0.19544382393360138,0.0,1
0.5682923197746277,0.0,1
0.43452414870262146,0.0,1
0.3325386643409729,0.0,1
0.5292348265647888,0.0,1
0.927380383014679,0.0,0
1.1608611345291138,0.0,0
0.41961684823036194,0.0,1
0.47537142038345337,0.0,1
0.276581346988678,0.0,1
0.3502456545829773,0.0,1
1.462618112564087,0.0,0
0.4826602339744568,0.0,1
1.1913573741912842,0.0,0
0.2133416384458542,0.0,1
0.1232125535607338,0.0,1
0.5678192973136902,0.0,1
0.0628441795706749,0.0,1
0.732736349105835,0.0,1
0.18906760215759277,0.0,1
0.3174644708633423,0.0,1
0.6190905570983887,0.0,1
0.3527582883834839,0.0,1
0.9734846353530884,0.0,0
0.13628843426704407,0.0,1
0.8441863059997559,0.0,1
0.19028273224830627,0.0,1
0.25747150182724,0.0,1
0.4280685484409332,0.0,1
0.4775817394256592,0.0,1
0.3724291920661926,0.0,1
1.0326364040374756,0.0,0
0.030064782127738,0.0,1
0.9354815483093262,0.0,0
1.100219964981079,0.0,0
1.0087722539901733,0.0,0
0.293477326631546,0.0,1
0.1640801578760147,0.0,1
0.7737313508987427,0.0,1
0.03584577143192291,0.0,1
0.7000700831413269,0.0,1
0.877511203289032,0.0,0
0.33874621987342834,0.0,1
0.3202356696128845,0.0,1
0.6203086376190186,0.0,1
0.8613192439079285,0.0,1
0.8522907495498657,0.0,1
0.5267839431762695,0.0,1
0.23468442261219025,0.0,1
0.07896267622709274,0.0,1
0.1693446934223175,0.0,1
0.989355742931366,0.0,0
1.0152958631515503,0.0,0
0.03383895009756088,0.0,1
0.18858258426189423,0.0,1
0.6909859776496887,0.0,1
0.33812281489372253,0.0,1
0.3161246180534363,0.0,1
0.1533946841955185,0.0,1
0.08996552228927612,0.0,1
0.20325128734111786,0.0,1
0.31461215019226074,0.0,1
1.2375731468200684,0.0,0
0.19105061888694763,0.0,1
0.29000550508499146,0.0,1
0.4616549015045166,0.0,1
0.2791319191455841,0.0,1
0.8674356341362,0.0,1
0.937809944152832,0.0,0
0.17081746459007263,0.0,1
0.557020902633667,0.0,1
0.955235481262207,0.0,0
1.0413439273834229,0.0,0
0.30814820528030396,0.0,1
1.159930944442749,0.0,0
0.24149255454540253,0.0,1
1.2511518001556396,0.0,0
0.705215334892273,0.0,1
1.0322322845458984,0.0,0
0.7494459748268127,0.0,1
0.3932904601097107,0.0,1
0.2596292495727539,0.0,1
1.224350929260254,0.0,0
0.8259347677230835,0.0,1
0.14068922400474548,0.0,1
1.3875882625579834,0.0,0
0.9682302474975586,0.0,0
1.0841443538665771,0.0,0
1.4673116207122803,0.0,0
0.09205322712659836,0.0,1
0.48119282722473145,0.0,1
0.36366531252861023,0.0,1
1.0178251266479492,0.0,0
0.7056421637535095,0.0,1
0.10986460745334625,0.0,1
1.047516942024231,0.0,0
0.6603478193283081,0.0,1
0.07136370986700058,0.0,1
0.34589698910713196,0.0,1
0.29364627599716187,0.0,1
0.2973669767379761,0.0,1
1.1250358819961548,0.0,0
0.07602189481258392,0.0,1
0.31546032428741455,0.0,1
0.0899091586470604,0.0,1
0.9668463468551636,0.0,0
0.21336884796619415,0.0,1
1.0787805318832397,0.0,0
0.6609686017036438,0.0,1
0.22761814296245575,0.0,1
0.276878297328949,0.0,1
1.37655770778656,0.0,0
0.6545584201812744,0.0,1
0.21650972962379456,0.0,1
1.2742650508880615,0.0,0
0.5301049947738647,0.0,1
0.12762565910816193,0.0,1
0.28969210386276245,0.0,1
0.2132948637008667,0.0,1
0.39885368943214417,0.0,1
0.14268679916858673,0.0,1
0.9685350656509399,0.0,0
0.2717769742012024,0.0,1
0.8993851542472839,0.0,0
0.04635461047291756,0.0,1
0.09195424616336823,0.0,1
0.33034205436706543,0.0,1
0.34023618698120117,0.0,1
0.35383760929107666,0.0,1
1.4530391693115234,0.0,0
0.1196393370628357,0.0,1
1.151186227798462,0.0,0
1.3879687786102295,0.0,0
0.8007458448410034,0.0,1
0.2396177351474762,0.0,1
0.24527335166931152,0.0,1
0.38501590490341187,0.0,1
0.3805451989173889,0.0,1
0.5863242149353027,0.0,1
0.5592758655548096,0.0,1
0.39892470836639404,0.0,1
0.13649959862232208,0.0,1
1.0897133350372314,0.0,0
0.37577491998672485,0.0,1
1.0702474117279053,0.0,0
0.1969950944185257,0.0,1
0.08997663110494614,0.0,1
0.25732696056365967,0.0,1
0.4969959259033203,0.0,1
0.9347550272941589,0.0,0
0.11078367382287979,0.0,1
1.396296739578247,0.0,0
0.1547732800245285,0.0,1
0.16637732088565826,0.0,1
0.05578158423304558,0.0,1
0.1404852569103241,0.0,1
0.6990562677383423,0.0,1
0.9363033175468445,0.0,0
0.27978700399398804,0.0,1
0.6233060359954834,0.0,1
0.33913367986679077,0.0,1
0.3220861554145813,0.0,1
0.3031619191169739,0.0,1
0.5075453519821167,0.0,1
0.41936731338500977,0.0,1
0.8226701021194458,0.0,1
0.09096779674291611,0.0,1
0.18786494433879852,0.0,1
0.4674321115016937,0.0,1
0.7820398211479187,0.0,1
0.27030012011528015,0.0,1
0.2960837483406067,0.0,1
0.6408734321594238,0.0,1
0.8154918551445007,0.0,1
0.38888323307037354,0.0,1
0.42061567306518555,0.0,1
0.6238734126091003,0.0,1
0.5281809568405151,0.0,1
0.891190230846405,0.0,0
0.23476704955101013,0.0,1
0.45822787284851074,0.0,1
0.2494082897901535,0.0,1
0.26305702328681946,0.0,1
1.4144147634506226,0.0,0
0.0444050095975399,0.0,1
0.4460136890411377,0.0,1
0.713046133518219,0.0,1
0.4730958938598633,0.0,1
0.6855231523513794,0.0,1
0.8079694509506226,0.0,1
0.9484050869941711,0.0,0
0.2716967463493347,0.0,1
1.3889250755310059,0.0,0
0.7644646167755127,0.0,1
0.18163789808750153,0.0,1
0.5021699666976929,0.0,1
1.081167221069336,0.0,0
1.691504716873169,0.0,0
0.41994667053222656,0.0,1
0.6705011129379272,0.0,1
0.11741163581609726,0.0,1
1.1591556072235107,0.0,0
0.8428345918655396,0.0,1
0.9006232023239136,0.0,0
0.3126523196697235,0.0,1
0.16487208008766174,0.0,1
0.3558809459209442,0.0,1
1.2395856380462646,0.0,0
0.03190847486257553,0.0,1
0.5527873635292053,0.0,1
0.34013015031814575,0.0,1
0.1791546791791916,0.0,1
1.6858364343643188,0.0,0
0.6031957864761353,0.0,1
0.17755842208862305,0.0,1
0.1558130383491516,0.0,1
0.8780201077461243,0.0,0
0.681910514831543,0.0,1
0.13211676478385925,0.0,1
0.41001349687576294,0.0,1
0.6854162812232971,0.0,1
0.3839589059352875,0.0,1
0.46410995721817017,0.0,1
0.4453190863132477,0.0,1
0.9567959904670715,0.0,0
0.837375283241272,0.0,1
0.8484393358230591,0.0,1
1.1019258499145508,0.0,0
0.21051938831806183,0.0,1
1.147765874862671,0.0,0
1.2324659824371338,0.0,0
0.5304607152938843,0.0,1
0.14149193465709686,0.0,1
0.9743332862854004,0.0,0
0.8563922643661499,0.0,1
0.0738379955291748,0.0,1
0.33950191736221313,0.0,1
0.1765313595533371,0.0,1
0.4683223366737366,0.0,1
1.0430151224136353,0.0,0
1.3572924137115479,0.0,0
0.4424070715904236,0.0,1
0.34847670793533325,0.0,1
1.190233826637268,0.0,0
0.9547718167304993,0.0,0
1.3550207614898682,0.0,0
0.13244090974330902,0.0,1
0.24944134056568146,0.0,1
0.9310402870178223,0.0,0
0.9937852621078491,0.0,0
0.022885404527187347,0.0,1
0.8147028088569641,0.0,1
1.268831729888916,0.0,0
0.44902950525283813,0.0,1
0.5738670229911804,0.0,1
0.7694945931434631,0.0,1
0.20948931574821472,0.0,1
0.9635456800460815,0.0,0
1.2744261026382446,0.0,0
0.912093997001648,0.0,0
0.8408575057983398,0.0,1
0.07399453222751617,0.0,1
0.3033217191696167,0.0,1
0.39847317337989807,0.0,1
0.31578752398490906,0.0,1
0.5168101191520691,0.0,1
0.27701637148857117,0.0,1
0.8497188687324524,0.0,1
0.20667067170143127,0.0,1
0.2442615032196045,0.0,1
0.7650631666183472,0.0,1
0.6174904704093933,0.0,1
0.25863325595855713,0.0,1
0.912427544593811,0.0,0
0.09361068904399872,0.0,1
1.0182377099990845,0.0,0
0.24614641070365906,0.0,1
0.2627841830253601,0.0,1
0.8332390785217285,0.0,1
0.5218828916549683,0.0,1
0.8189201354980469,0.0,1
0.7320356369018555,0.0,1
0.10226427018642426,0.0,1
1.2674624919891357,0.0,0
0.2857554256916046,0.0,1
0.5172399878501892,0.0,1
0.24405911564826965,0.0,1
1.134772539138794,0.0,0
0.8783818483352661,0.0,0
0.04689886420965195,0.0,1
1.11296808719635,0.0,0
0.32175755500793457,0.0,1
0.2818073630332947,0.0,1
0.9110826253890991,0.0,0
1.2744536399841309,0.0,0
0.18819883465766907,0.0,1
0.8834231495857239,0.0,0
1.2152206897735596,0.0,0
0.5975408554077148,0.0,1
0.9928984642028809,0.0,0
0.23455718159675598,0.0,1
0.13537797331809998,0.0,1
0.3810383081436157,0.0,1
0.4030028283596039,0.0,1
0.3322921693325043,0.0,1
0.103273905813694,0.0,1
0.1309860348701477,0.0,1
0.4518013894557953,0.0,1
0.12575092911720276,0.0,1
0.25804731249809265,0.0,1
0.1445886492729187,0.0,1
1.3927266597747803,0.0,0
0.42072755098342896,0.0,1
0.3386683762073517,0.0,1
1.099629282951355,0.0,0
0.1210908517241478,0.0,1
0.10886315256357193,0.0,1
0.8466140031814575,0.0,1
0.9446301460266113,0.0,0
1.1718274354934692,0.0,0
0.8426234126091003,0.0,1
0.14673402905464172,0.0,1
0.8654085993766785,0.0,1
0.3992130160331726,0.0,1
1.0615687370300293,0.0,0
0.3263523280620575,0.0,1
0.981685996055603,0.0,0
0.8592466115951538,0.0,1
0.4364449977874756,0.0,1
0.040936242789030075,0.0,1
0.44816818833351135,0.0,1
0.253970205783844,0.0,1
0.3189643323421478,0.0,1
1.9127819538116455,0.0,0
0.22662663459777832,0.0,1
0.8038773536682129,0.0,1
0.7197180986404419,0.0,1
0.05944395810365677,0.0,1
0.24352827668190002,0.0,1
0.576027512550354,0.0,1
0.4346637725830078,0.0,1
0.7150741815567017,0.0,1
0.8983597755432129,0.0,0
0.8178908228874207,0.0,1
0.31857478618621826,0.0,1
0.3330347537994385,0.0,1
0.3048257529735565,0.0,1
1.1734867095947266,0.0,0
0.6826980710029602,0.0,1
1.141493558883667,0.0,0
1.0935159921646118,0.0,0
0.9625159502029419,0.0,0
0.6328900456428528,0.0,1
0.21037521958351135,0.0,1
0.775755763053894,0.0,1
1.3343983888626099,0.0,0
0.07207963615655899,0.0,1
0.47553887963294983,0.0,1
0.07042159140110016,0.0,1
0.42290693521499634,0.0,1
0.424954891204834,0.0,1
0.8548122644424438,0.0,1
0.565618634223938,0.0,1
0.07669989764690399,0.0,1
0.47873443365097046,0.0,1
0.6594710946083069,0.0,1
0.21111297607421875,0.0,1
1.1661807298660278,0.0,0
1.4770424365997314,0.0,0
1.0478097200393677,0.0,0
0.1745593100786209,0.0,1
0.8391638994216919,0.0,1
0.21885254979133606,0.0,1
1.400816798210144,0.0,0
0.1714138388633728,0.0,1
0.13414688408374786,0.0,1
0.34609454870224,0.0,1
0.281425416469574,0.0,1
0.9362125396728516,0.0,0
0.278829962015152,0.0,1
0.11405336856842041,0.0,1
0.1637110412120819,0.0,1
0.881588339805603,0.0,0
0.3762952983379364,0.0,1
0.16539712250232697,0.0,1
1.0419597625732422,0.0,0
0.06822511553764343,0.0,1
1.14304518699646,0.0,0
0.051475364714860916,0.0,1
1.145411729812622,0.0,0
0.6276313066482544,0.0,1
0.21313557028770447,0.0,1
0.17752426862716675,0.0,1
0.35919222235679626,0.0,1
0.1848878711462021,0.0,1
0.9038591384887695,0.0,0
1.0796141624450684,0.0,0
0.050945281982421875,0.0,1
1.0351929664611816,0.0,0
0.5617271661758423,0.0,1
1.2961605787277222,0.0,0
1.7071386575698853,0.0,0
0.27755624055862427,0.0,1
0.2635839581489563,0.0,1
0.24170692265033722,0.0,1
0.27247464656829834,0.0,1
0.14199237525463104,0.0,1
0.25623270869255066,0.0,1
0.8329849243164062,0.0,1
0.5391297936439514,0.0,1
0.8755060434341431,0.0,0
0.7945336103439331,0.0,1
0.713642418384552,0.0,1
0.726294755935669,0.0,1
0.47435012459754944,0.0,1
0.09274455159902573,0.0,1
0.29467836022377014,0.0,1
0.8416398167610168,0.0,1
0.1883229911327362,0.0,1
0.34783658385276794,0.0,1
0.5668890476226807,0.0,1
0.18665660917758942,0.0,1
0.5519343614578247,0.0,1
0.37614619731903076,0.0,1
0.13672056794166565,0.0,1
0.38723328709602356,0.0,1
0.11549746990203857,0.0,1
0.2734099328517914,0.0,1
0.30209803581237793,0.0,1
0.6778374314308167,0.0,1
0.3947213590145111,0.0,1
1.2169537544250488,0.0,0
1.017103910446167,0.0,0
0.08172889798879623,0.0,1
0.545782744884491,0.0,1
0.1434258371591568,0.0,1
1.77553391456604,0.0,0
0.38573160767555237,0.0,1
0.530771017074585,0.0,1
0.9988055229187012,0.0,0
0.40222758054733276,0.0,1
0.20096103847026825,0.0,1
0.20294372737407684,0.0,1
1.2091970443725586,0.0,0
0.2192789614200592,0.0,1
0.19213037192821503,0.0,1
0.2124006450176239,0.0,1
0.10071871429681778,0.0,1
0.29356878995895386,0.0,1
0.07942309230566025,0.0,1
0.7949191331863403,0.0,1
0.18279895186424255,0.0,1
0.08690547943115234,0.0,1
1.123408317565918,0.0,0
0.3580729067325592,0.0,1
0.29589641094207764,0.0,1
0.4766274392604828,0.0,1
1.078977346420288,0.0,0
0.6335921287536621,0.0,1
0.4493010640144348,0.0,1
0.26072874665260315,0.0,1
0.5433964729309082,0.0,1
0.46194595098495483,0.0,1
0.8000588417053223,0.0,1
0.2868633568286896,0.0,1
0.33228379487991333,0.0,1
1.1264073848724365,0.0,0
0.3937634825706482,0.0,1
0.5283867120742798,0.0,1
1.0754330158233643,0.0,0
0.26798129081726074,0.0,1
0.8271192312240601,0.0,1
0.2790585160255432,0.0,1
0.28889891505241394,0.0,1
0.8916491270065308,0.0,0
0.1545596867799759,0.0,1
0.5796838998794556,0.0,1
0.38546475768089294,0.0,1
0.45886167883872986,0.0,1
0.22978901863098145,0.0,1
1.1154775619506836,0.0,0
1.126334547996521,0.0,0
0.48770570755004883,0.0,1
0.19082288444042206,0.0,1
0.924518883228302,0.0,0
0.12910674512386322,0.0,1
1.0418415069580078,0.0,0
0.06118060275912285,0.0,1
0.3789684474468231,0.0,1
0.8975009918212891,0.0,0
0.20917734503746033,0.0,1
0.19144997000694275,0.0,1
0.13285104930400848,0.0,1
1.6315195560455322,0.0,0
0.1279255598783493,0.0,1
0.6321101188659668,0.0,1
0.1777152121067047,0.0,1
0.20784378051757812,0.0,1
0.19342389702796936,0.0,1
0.5727412104606628,0.0,1
0.22703854739665985,0.0,1
0.7592042684555054,0.0,1
1.0172574520111084,0.0,0
0.14435850083827972,0.0,1
0.26130184531211853,0.0,1
0.2779309153556824,0.0,1
0.5274839401245117,0.0,1
0.7702617645263672,0.0,1
0.13263897597789764,0.0,1
1.0054905414581299,0.0,0
0.3735947012901306,0.0,1
0.4999081492424011,0.0,1
0.29964742064476013,0.0,1
0.8639222383499146,0.0,1
0.7601510286331177,0.0,1
0.6602779626846313,0.0,1
0.5123298168182373,0.0,1
0.1946127712726593,0.0,1
1.5834695100784302,0.0,0
0.3815540671348572,0.0,1
0.043861452490091324,0.0,1
0.8428674936294556,0.0,1
0.7708965539932251,0.0,1
0.9827778935432434,0.0,0
0.7573097944259644,0.0,1
0.29227304458618164,0.0,1
0.030012283474206924,0.0,1
0.1488310694694519,0.0,1
0.15645281970500946,0.0,1
0.610567033290863,0.0,1
1.1535844802856445,0.0,0
1.2904181480407715,0.0,0
0.24705445766448975,0.0,1
0.7531439661979675,0.0,1
1.4920095205307007,0.0,0
0.81773841381073,0.0,1
0.04924595355987549,0.0,1
0.6016005277633667,0.0,1
0.4005339741706848,0.0,1
0.028790706768631935,0.0,1
0.9726718664169312,0.0,0
0.4881116449832916,0.0,1
0.44026875495910645,0.0,1
0.5541459918022156,0.0,1
0.5754899978637695,0.0,1
0.7366880178451538,0.0,1
0.5629008412361145,0.0,1
0.24240267276763916,0.0,1
1.5073230266571045,0.0,0
0.4135854244232178,0.0,1
0.3600826859474182,0.0,1
0.049741532653570175,0.0,1
0.1742241233587265,0.0,1
0.22752876579761505,0.0,1
0.19474025070667267,0.0,1
0.2138952761888504,0.0,1
0.10690879821777344,0.0,1
0.5683075785636902,0.0,1
0.9724356532096863,0.0,0
0.6738032698631287,0.0,1
1.4369490146636963,0.0,0
0.17002694308757782,0.0,1
1.0256274938583374,0.0,0
0.9704307317733765,0.0,0
0.6335935592651367,0.0,1
0.7063300609588623,0.0,1
1.0705397129058838,0.0,0
0.24451005458831787,0.0,1
0.5497933626174927,0.0,1
1.0960017442703247,0.0,0
0.6417722702026367,0.0,1
0.10705886781215668,0.0,1
0.42442139983177185,0.0,1
0.7359009385108948,0.0,1
0.9159743189811707,0.0,0
0.38257861137390137,0.0,1
0.28839197754859924,0.0,1
1.290151834487915,0.0,0
